sample_id,report_id,created,last_update
60185,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60186,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60187,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60188,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60189,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60190,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60191,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60192,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60193,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60194,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60195,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60196,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60197,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60198,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60199,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60200,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60201,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60202,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60203,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60204,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60205,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60206,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60207,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60208,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60209,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60210,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60211,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60212,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60213,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60214,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60215,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60216,4765,2019-03-20 15:22:58.971477+01,2019-03-20 15:22:58.971477+01
60218,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60219,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60220,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60221,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60222,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60223,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60224,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60225,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60226,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60227,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60228,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60229,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60230,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60231,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60232,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60233,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60234,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60235,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60236,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60237,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60238,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60239,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60240,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60241,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60242,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60243,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60244,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60245,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60246,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60247,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60248,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60249,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60250,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60251,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60252,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60253,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60254,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60255,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60256,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60257,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60258,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60259,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60260,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60261,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60262,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60263,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60264,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60265,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60266,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60267,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60268,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60269,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60270,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60271,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60272,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60273,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60274,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60275,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60276,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60277,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60278,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60279,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60280,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60281,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60282,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60283,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60284,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60285,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60286,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60287,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60288,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60289,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60290,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60291,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60292,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60293,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60294,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60295,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60296,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60297,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60298,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60299,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60300,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60301,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60302,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60303,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60304,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60305,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60306,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60307,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60308,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60309,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60310,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60311,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60312,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60313,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60314,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60315,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60316,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60317,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60318,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60319,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60320,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60321,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60322,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60323,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60324,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60325,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60326,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60327,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60328,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60329,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60330,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60331,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60332,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60333,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60334,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60335,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60336,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60337,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60338,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60339,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60340,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60341,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60342,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60343,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60344,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60345,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60346,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60347,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60348,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60349,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60350,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60351,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60352,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60353,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60354,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60355,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60356,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60357,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60358,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60359,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60360,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60361,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60362,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60363,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60364,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60365,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60366,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60367,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60368,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60369,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60370,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60371,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60372,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60373,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60374,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60375,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60376,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60377,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60378,4765,2019-03-20 15:22:59.065919+01,2019-03-20 15:22:59.065919+01
60379,4771,2019-03-20 15:23:18.384496+01,2019-03-20 15:23:18.384496+01
60380,4771,2019-03-20 15:23:18.384496+01,2019-03-20 15:23:18.384496+01
60381,4771,2019-03-20 15:23:18.384496+01,2019-03-20 15:23:18.384496+01
60382,4771,2019-03-20 15:23:18.384496+01,2019-03-20 15:23:18.384496+01
60383,4771,2019-03-20 15:23:18.384496+01,2019-03-20 15:23:18.384496+01
60384,4773,2019-03-20 15:23:18.999998+01,2019-03-20 15:23:18.999998+01
60385,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60386,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60388,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60389,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60390,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60391,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60392,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60393,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60394,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60395,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60396,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60397,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60398,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60399,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60400,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60401,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60402,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60403,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60404,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60405,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60406,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60407,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60408,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60409,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60410,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60411,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60412,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60413,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60414,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60415,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60416,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60417,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60418,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60419,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60420,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60421,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60422,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60423,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60424,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60425,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60426,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60427,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60428,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60429,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60430,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60431,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60432,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60433,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60434,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60435,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60436,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60437,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60438,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60439,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60440,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60441,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60442,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60443,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60444,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60445,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60446,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60447,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60448,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60449,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60450,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60451,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60452,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60453,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60454,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60455,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60456,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60457,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60458,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60459,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60460,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60461,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60462,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60463,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60464,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60465,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60466,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60467,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60468,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60469,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60470,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60471,4775,2019-03-20 15:23:27.279246+01,2019-03-20 15:23:27.279246+01
60472,4776,2019-03-20 15:23:28.262649+01,2019-03-20 15:23:28.262649+01
60473,4776,2019-03-20 15:23:28.262649+01,2019-03-20 15:23:28.262649+01
60474,4776,2019-03-20 15:23:28.262649+01,2019-03-20 15:23:28.262649+01
60475,4776,2019-03-20 15:23:28.262649+01,2019-03-20 15:23:28.262649+01
60476,4776,2019-03-20 15:23:28.262649+01,2019-03-20 15:23:28.262649+01
60477,4776,2019-03-20 15:23:28.262649+01,2019-03-20 15:23:28.262649+01
60454,4776,2019-03-20 15:23:28.268497+01,2019-03-20 15:23:28.268497+01
60456,4776,2019-03-20 15:23:28.269833+01,2019-03-20 15:23:28.269833+01
60396,4776,2019-03-20 15:23:28.271044+01,2019-03-20 15:23:28.271044+01
60481,4776,2019-03-20 15:23:28.271044+01,2019-03-20 15:23:28.271044+01
60482,4776,2019-03-20 15:23:28.271044+01,2019-03-20 15:23:28.271044+01
60419,4776,2019-03-20 15:23:28.273064+01,2019-03-20 15:23:28.273064+01
60484,4776,2019-03-20 15:23:28.273064+01,2019-03-20 15:23:28.273064+01
60463,4776,2019-03-20 15:23:28.274645+01,2019-03-20 15:23:28.274645+01
60406,4776,2019-03-20 15:23:28.275608+01,2019-03-20 15:23:28.275608+01
60487,4776,2019-03-20 15:23:28.275608+01,2019-03-20 15:23:28.275608+01
60488,4776,2019-03-20 15:23:28.275608+01,2019-03-20 15:23:28.275608+01
