report_id,technique_id,created,last_update
1270,attack-pattern--bb5a00de-e086-4859-a231-fa793f6797e2,2019-07-12 17:32:06.950681+00,2019-07-12 17:32:06.950681+00
1270,attack-pattern--1608f3e1-598a-42f4-a01a-2e252e81728f,2019-07-12 17:32:06.959479+00,2019-07-12 17:32:06.959479+00
1270,attack-pattern--f44731de-ea9f-406d-9b83-30ecbb9b4392,2019-07-12 17:32:06.967325+00,2019-07-12 17:32:06.967325+00
1270,attack-pattern--322bad5a-1c49-4d23-ab79-76d641794afa,2019-07-12 17:32:06.975663+00,2019-07-12 17:32:06.975663+00
1270,attack-pattern--478aa214-2ca7-4ec0-9978-18798e514790,2019-07-12 17:32:06.983966+00,2019-07-12 17:32:06.983966+00
1270,attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735,2019-07-12 17:32:06.992324+00,2019-07-12 17:32:06.992324+00
1270,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0,2019-07-12 17:32:07.000657+00,2019-07-12 17:32:07.000657+00
1270,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,2019-07-12 17:32:07.008976+00,2019-07-12 17:32:07.008976+00
1270,attack-pattern--72b74d71-8169-42aa-92e0-e7b04b9f5a08,2019-07-12 17:32:07.017292+00,2019-07-12 17:32:07.017292+00
1270,attack-pattern--7e150503-88e7-4861-866b-ff1ac82c4475,2019-07-12 17:32:07.02563+00,2019-07-12 17:32:07.02563+00
1270,attack-pattern--9422fc14-1c43-410d-ab0f-a709b76c72dc,2019-07-12 17:32:07.03399+00,2019-07-12 17:32:07.03399+00
1270,attack-pattern--b9f5dbe2-4c55-4fc5-af2e-d42c1d182ec4,2019-07-12 17:32:07.042294+00,2019-07-12 17:32:07.042294+00
1270,attack-pattern--a257ed11-ff3b-4216-8c9d-3938ef57064c,2019-07-12 17:32:07.050632+00,2019-07-12 17:32:07.050632+00
1270,attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d,2019-07-12 17:32:07.058954+00,2019-07-12 17:32:07.058954+00
1272,attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688,2019-07-12 17:32:29.906895+00,2019-07-12 17:32:29.906895+00
1272,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5,2019-07-12 17:32:29.946864+00,2019-07-12 17:32:29.946864+00
1272,attack-pattern--be2dcee9-a7a7-4e38-afd6-21b31ecc3d63,2019-07-12 17:32:29.965493+00,2019-07-12 17:32:29.965493+00
1272,attack-pattern--3b3cbbe0-6ed3-4334-b543-3ddfd8c5642d,2019-07-12 17:32:29.974976+00,2019-07-12 17:32:29.974976+00
1272,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830,2019-07-12 17:32:29.983265+00,2019-07-12 17:32:29.983265+00
1272,attack-pattern--d54416bd-0803-41ca-870a-ce1af7c05638,2019-07-12 17:32:29.991644+00,2019-07-12 17:32:29.991644+00
1272,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22,2019-07-12 17:32:30.007211+00,2019-07-12 17:32:30.007211+00
1272,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,2019-07-12 17:32:30.025073+00,2019-07-12 17:32:30.025073+00
1272,attack-pattern--d742a578-d70e-4d0e-96a6-02a9c30204e6,2019-07-12 17:32:30.033392+00,2019-07-12 17:32:30.033392+00
1272,attack-pattern--6aac77c4-eaf2-4366-8c13-ce50ab951f38,2019-07-12 17:32:30.041695+00,2019-07-12 17:32:30.041695+00
1272,attack-pattern--7fd87010-3a00-4da3-b905-410525e8ec44,2019-07-12 17:32:30.057221+00,2019-07-12 17:32:30.057221+00
1272,attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6,2019-07-12 17:32:30.066678+00,2019-07-12 17:32:30.066678+00
1272,attack-pattern--519630c5-f03f-4882-825c-3af924935817,2019-07-12 17:32:30.074999+00,2019-07-12 17:32:30.074999+00
1272,attack-pattern--f3c544dc-673c-4ef3-accb-53229f1ae077,2019-07-12 17:32:30.083339+00,2019-07-12 17:32:30.083339+00
1272,attack-pattern--f4882e23-8aa7-4b12-b28a-b349c12ee9e0,2019-07-12 17:32:30.091683+00,2019-07-12 17:32:30.091683+00
1272,attack-pattern--ae676644-d2d2-41b7-af7e-9bed1b55898c,2019-07-12 17:32:30.099997+00,2019-07-12 17:32:30.099997+00
1272,attack-pattern--4b74a1d4-b0e9-4ef1-93f1-14ecc6e2f5b5,2019-07-12 17:32:30.108333+00,2019-07-12 17:32:30.108333+00
1272,attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735,2019-07-12 17:32:30.11666+00,2019-07-12 17:32:30.11666+00
1272,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0,2019-07-12 17:32:30.124985+00,2019-07-12 17:32:30.124985+00
1272,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9,2019-07-12 17:32:30.140583+00,2019-07-12 17:32:30.140583+00
1272,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,2019-07-12 17:32:30.150067+00,2019-07-12 17:32:30.150067+00
1272,attack-pattern--cc7b8c4e-9be0-47ca-b0bb-83915ec3ee2f,2019-07-12 17:32:30.158406+00,2019-07-12 17:32:30.158406+00
1272,attack-pattern--56fca983-1cf1-4fd1-bda0-5e170a37ab59,2019-07-12 17:32:30.166716+00,2019-07-12 17:32:30.166716+00
1272,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,2019-07-12 17:32:30.175045+00,2019-07-12 17:32:30.175045+00
1272,attack-pattern--72b74d71-8169-42aa-92e0-e7b04b9f5a08,2019-07-12 17:32:30.183374+00,2019-07-12 17:32:30.183374+00
1272,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,2019-07-12 17:32:30.191752+00,2019-07-12 17:32:30.191752+00
1272,attack-pattern--9422fc14-1c43-410d-ab0f-a709b76c72dc,2019-07-12 17:32:30.213591+00,2019-07-12 17:32:30.213591+00
1272,attack-pattern--b9f5dbe2-4c55-4fc5-af2e-d42c1d182ec4,2019-07-12 17:32:30.223861+00,2019-07-12 17:32:30.223861+00
1272,attack-pattern--830c9528-df21-472c-8c14-a036bf17d665,2019-07-12 17:32:30.233389+00,2019-07-12 17:32:30.233389+00
1272,attack-pattern--a257ed11-ff3b-4216-8c9d-3938ef57064c,2019-07-12 17:32:30.241739+00,2019-07-12 17:32:30.241739+00
1272,attack-pattern--ca1a3f50-5ebd-41f8-8320-2c7d6a6e88be,2019-07-12 17:32:30.298851+00,2019-07-12 17:32:30.298851+00
1273,attack-pattern--be2dcee9-a7a7-4e38-afd6-21b31ecc3d63,2019-07-12 17:32:52.101086+00,2019-07-12 17:32:52.101086+00
1273,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5,2019-07-12 17:32:52.12031+00,2019-07-12 17:32:52.12031+00
1273,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830,2019-07-12 17:32:52.13182+00,2019-07-12 17:32:52.13182+00
1273,attack-pattern--7dd95ff6-712e-4056-9626-312ea4ab4c5e,2019-07-12 17:32:52.141981+00,2019-07-12 17:32:52.141981+00
1273,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22,2019-07-12 17:32:52.150309+00,2019-07-12 17:32:52.150309+00
1273,attack-pattern--c8e87b83-edbb-48d4-9295-4974897525b7,2019-07-12 17:32:52.158671+00,2019-07-12 17:32:52.158671+00
1273,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,2019-07-12 17:32:52.166839+00,2019-07-12 17:32:52.166839+00
1273,attack-pattern--970cdb5c-02fb-4c38-b17e-d6327cf3c810,2019-07-12 17:32:52.175175+00,2019-07-12 17:32:52.175175+00
1273,attack-pattern--6aac77c4-eaf2-4366-8c13-ce50ab951f38,2019-07-12 17:32:52.183669+00,2019-07-12 17:32:52.183669+00
1273,attack-pattern--e906ae4d-1d3a-4675-be23-22f7311c0da4,2019-07-12 17:32:52.208685+00,2019-07-12 17:32:52.208685+00
1273,attack-pattern--68f7e3a1-f09f-4164-9a62-16b648a0dd5a,2019-07-12 17:32:52.216968+00,2019-07-12 17:32:52.216968+00
1273,attack-pattern--7fd87010-3a00-4da3-b905-410525e8ec44,2019-07-12 17:32:52.225312+00,2019-07-12 17:32:52.225312+00
1273,attack-pattern--519630c5-f03f-4882-825c-3af924935817,2019-07-12 17:32:52.245305+00,2019-07-12 17:32:52.245305+00
1273,attack-pattern--54a649ff-439a-41a4-9856-8d144a2551ba,2019-07-12 17:32:52.253591+00,2019-07-12 17:32:52.253591+00
1273,attack-pattern--f4882e23-8aa7-4b12-b28a-b349c12ee9e0,2019-07-12 17:32:52.261898+00,2019-07-12 17:32:52.261898+00
1273,attack-pattern--1b84d551-6de8-4b96-9930-d177677c3b1d,2019-07-12 17:32:52.270289+00,2019-07-12 17:32:52.270289+00
1273,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,2019-07-12 17:32:52.278578+00,2019-07-12 17:32:52.278578+00
1273,attack-pattern--51dea151-0898-4a45-967c-3ebee0420484,2019-07-12 17:32:52.286924+00,2019-07-12 17:32:52.286924+00
1273,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,2019-07-12 17:32:52.295237+00,2019-07-12 17:32:52.295237+00
1273,attack-pattern--20138b9d-1aac-4a26-8654-a36b6bbf2bba,2019-07-12 17:32:52.303661+00,2019-07-12 17:32:52.303661+00
1273,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,2019-07-12 17:32:52.315167+00,2019-07-12 17:32:52.315167+00
1273,attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055,2019-07-12 17:32:52.325331+00,2019-07-12 17:32:52.325331+00
1273,attack-pattern--9422fc14-1c43-410d-ab0f-a709b76c72dc,2019-07-12 17:32:52.342012+00,2019-07-12 17:32:52.342012+00
1273,attack-pattern--c16e5409-ee53-4d79-afdc-4099dc9292df,2019-07-12 17:32:52.350341+00,2019-07-12 17:32:52.350341+00
1273,attack-pattern--830c9528-df21-472c-8c14-a036bf17d665,2019-07-12 17:32:52.358638+00,2019-07-12 17:32:52.358638+00
1274,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,2019-07-12 17:33:15.540361+00,2019-07-12 17:33:15.540361+00
1274,attack-pattern--f879d51c-5476-431c-aedf-f14d207e4d1e,2019-07-12 17:33:15.556298+00,2019-07-12 17:33:15.556298+00
1274,attack-pattern--00d0b012-8a03-410e-95de-5826bf542de6,2019-07-12 17:33:15.566173+00,2019-07-12 17:33:15.566173+00
1274,attack-pattern--54a649ff-439a-41a4-9856-8d144a2551ba,2019-07-12 17:33:15.574469+00,2019-07-12 17:33:15.574469+00
1274,attack-pattern--f4882e23-8aa7-4b12-b28a-b349c12ee9e0,2019-07-12 17:33:15.582819+00,2019-07-12 17:33:15.582819+00
1274,attack-pattern--62166220-e498-410f-a90a-19d4339d4e99,2019-07-12 17:33:15.5997+00,2019-07-12 17:33:15.5997+00
1274,attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d,2019-07-12 17:33:15.607962+00,2019-07-12 17:33:15.607962+00
1274,attack-pattern--c848fcf7-6b62-4bde-8216-b6c157d48da0,2019-07-12 17:33:15.616311+00,2019-07-12 17:33:15.616311+00
1274,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0,2019-07-12 17:33:15.624625+00,2019-07-12 17:33:15.624625+00
1274,attack-pattern--7dd95ff6-712e-4056-9626-312ea4ab4c5e,2019-07-12 17:33:15.632966+00,2019-07-12 17:33:15.632966+00
1274,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22,2019-07-12 17:33:15.641283+00,2019-07-12 17:33:15.641283+00
1274,attack-pattern--c16e5409-ee53-4d79-afdc-4099dc9292df,2019-07-12 17:33:15.649634+00,2019-07-12 17:33:15.649634+00
1274,attack-pattern--51dea151-0898-4a45-967c-3ebee0420484,2019-07-12 17:33:15.657938+00,2019-07-12 17:33:15.657938+00
1274,attack-pattern--128c55d3-aeba-469f-bd3e-c8996ab4112a,2019-07-12 17:33:15.66629+00,2019-07-12 17:33:15.66629+00
1274,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9,2019-07-12 17:33:15.674615+00,2019-07-12 17:33:15.674615+00
1274,attack-pattern--56fca983-1cf1-4fd1-bda0-5e170a37ab59,2019-07-12 17:33:15.682932+00,2019-07-12 17:33:15.682932+00
1274,attack-pattern--20a66013-8dab-4ca3-a67d-766c842c561c,2019-07-12 17:33:15.691279+00,2019-07-12 17:33:15.691279+00
1274,attack-pattern--795c1a92-3a26-453e-b99a-6a566aa94dc6,2019-07-12 17:33:15.72591+00,2019-07-12 17:33:15.72591+00
1276,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5,2019-07-12 17:33:55.896471+00,2019-07-12 17:33:55.896471+00
1276,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830,2019-07-12 17:33:55.910234+00,2019-07-12 17:33:55.910234+00
1276,attack-pattern--b21c3b2d-02e6-45b1-980b-e69051040839,2019-07-12 17:33:55.921838+00,2019-07-12 17:33:55.921838+00
1276,attack-pattern--7dd95ff6-712e-4056-9626-312ea4ab4c5e,2019-07-12 17:33:55.930169+00,2019-07-12 17:33:55.930169+00
1276,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22,2019-07-12 17:33:55.938483+00,2019-07-12 17:33:55.938483+00
1276,attack-pattern--a19e86f8-1c0a-4fea-8407-23b73d615776,2019-07-12 17:33:55.946824+00,2019-07-12 17:33:55.946824+00
1276,attack-pattern--ffe742ed-9100-4686-9e00-c331da544787,2019-07-12 17:33:55.955185+00,2019-07-12 17:33:55.955185+00
1276,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,2019-07-12 17:33:55.963494+00,2019-07-12 17:33:55.963494+00
1276,attack-pattern--241814ae-de3f-4656-b49e-f9a80764d4b7,2019-07-12 17:33:55.971847+00,2019-07-12 17:33:55.971847+00
1276,attack-pattern--6aac77c4-eaf2-4366-8c13-ce50ab951f38,2019-07-12 17:33:55.980162+00,2019-07-12 17:33:55.980162+00
1276,attack-pattern--7fd87010-3a00-4da3-b905-410525e8ec44,2019-07-12 17:33:55.988486+00,2019-07-12 17:33:55.988486+00
1276,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69,2019-07-12 17:33:55.996776+00,2019-07-12 17:33:55.996776+00
1276,attack-pattern--f4882e23-8aa7-4b12-b28a-b349c12ee9e0,2019-07-12 17:33:56.005129+00,2019-07-12 17:33:56.005129+00
1276,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,2019-07-12 17:33:56.013442+00,2019-07-12 17:33:56.013442+00
1276,attack-pattern--4b74a1d4-b0e9-4ef1-93f1-14ecc6e2f5b5,2019-07-12 17:33:56.021808+00,2019-07-12 17:33:56.021808+00
1276,attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735,2019-07-12 17:33:56.030145+00,2019-07-12 17:33:56.030145+00
1276,attack-pattern--51dea151-0898-4a45-967c-3ebee0420484,2019-07-12 17:33:56.038468+00,2019-07-12 17:33:56.038468+00
1276,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9,2019-07-12 17:33:56.046635+00,2019-07-12 17:33:56.046635+00
1276,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,2019-07-12 17:33:56.059061+00,2019-07-12 17:33:56.059061+00
1276,attack-pattern--20138b9d-1aac-4a26-8654-a36b6bbf2bba,2019-07-12 17:33:56.068563+00,2019-07-12 17:33:56.068563+00
1276,attack-pattern--56fca983-1cf1-4fd1-bda0-5e170a37ab59,2019-07-12 17:33:56.076841+00,2019-07-12 17:33:56.076841+00
1276,attack-pattern--f879d51c-5476-431c-aedf-f14d207e4d1e,2019-07-12 17:33:56.085199+00,2019-07-12 17:33:56.085199+00
1276,attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055,2019-07-12 17:33:56.093506+00,2019-07-12 17:33:56.093506+00
1276,attack-pattern--b9f5dbe2-4c55-4fc5-af2e-d42c1d182ec4,2019-07-12 17:33:56.101872+00,2019-07-12 17:33:56.101872+00
1276,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,2019-07-12 17:33:56.110179+00,2019-07-12 17:33:56.110179+00
